n_tasks,b,alpha,m,weight,prior_risk,prior_risk_mc_se
93,64,0.03,18,0.12018255346779952,0.42731574566328717,0.00042531890732062835
93,64,0.03,19,0.12639171405323144,0.4257405104950954,0.0004267663172394753
93,64,0.03,20,0.13272355201386124,0.42471536644435604,0.0004284803259466615
93,64,0.03,21,0.13923815549988644,0.42434485485679685,0.0004301332232941101
93,64,0.03,22,0.14592222977801617,0.42450103208150153,0.00043194937205478276
93,64,0.03,23,0.15280233727968867,0.425189112430438,0.0004339187842363268
93,64,0.03,24,0.15982824760880454,0.4262086602901455,0.0004358839214081646
93,64,0.03,25,0.16708665263253059,0.42774183073927835,0.0004378901861689029
93,64,0.03,26,0.17454768897424622,0.42965584978276,0.00043983302378718185
93,64,0.03,27,0.18223299810040586,0.431959699200962,0.0004418901429375057
93,64,0.03,28,0.19016440788178263,0.4346615037297888,0.0004439317032876882
93,64,0.03,29,0.19835826386786987,0.43775616853598864,0.0004461809983151342
93,64,0.03,30,0.20685417629550687,0.44128890943041466,0.00044846177678789734
93,64,0.03,31,0.21563888471841902,0.44518995554770374,0.0004506115648447454
93,64,0.03,32,0.2247432183883548,0.4494864367767096,0.00045263057143176826
93,64,0.03,33,0.23418296796093094,0.4541730287727145,0.0004546638868655946
93,64,0.03,34,0.24398319699531099,0.4592624884617618,0.00045670439129391214
93,64,0.03,35,0.2541816156857929,0.4647892401111641,0.00045860220242190103
93,64,0.03,36,0.2647862687022793,0.4707311443596076,0.0004605952167530098
93,64,0.03,37,0.2758111474825341,0.47707874159141034,0.00046218933624220574
93,64,0.03,38,0.2873165065686214,0.48390148474715183,0.00046356290896573004
93,64,0.03,39,0.2993053820552252,0.49116780644960034,0.00046505061035211537
93,64,0.03,40,0.31184549681490314,0.49895279490384503,0.000466265834729365
93,64,0.03,41,0.32495327839505467,0.5072441418849635,0.00046716519513762613
93,64,0.03,42,0.3386835713236856,0.5160892515408543,0.00046782201875344564
93,64,0.03,43,0.3531010289507306,0.5255457175080641,0.0004681253125791246
93,64,0.03,44,0.3682402266745625,0.5356221478902727,0.0004678613548028099
93,64,0.03,45,0.3841498952271471,0.546346517656387,0.00046711693294417553
93,64,0.03,46,0.40092374228750577,0.5578069457913123,0.00046587899217607803
93,64,0.03,47,0.4186048994687991,0.5700151822553859,0.00046390190866935527
93,64,0.03,48,0.43727724560019776,0.5830363274669303,0.0004610954960888381
93,64,0.03,49,0.4570275169194409,0.5969338996498819,0.0004572009331073448
93,64,0.03,50,0.47796911780611573,0.6118004707918282,0.00045222273087810127
93,64,0.03,51,0.5002399790824451,0.6277521306132645,0.0004457665229009807
93,64,0.03,52,0.5239213343053473,0.6448262576065813,0.0004378772609613569
93,64,0.03,53,0.5491871298723975,0.6631693643742159,0.00042767101678943564
93,64,0.03,54,0.5761846055795639,0.6828854584646683,0.00041526966584409114
93,64,0.03,55,0.6051180145940752,0.7041373260731056,0.00040041017755512877
93,64,0.03,56,0.636282330762141,0.727179806585304,0.0003825275280101596
93,64,0.03,57,0.6698482805369373,0.7521103500765614,0.0003591473714033708
93,64,0.03,58,0.7059000671962646,0.7789242120786368,0.0003322520537849013
93,64,0.03,59,0.7456598757869884,0.8088513906841909,0.00030428493721345007
93,64,0.03,60,0.7895456446871245,0.8421820209995995,0.00025675959423151985
93,64,0.03,61,0.8340925241743208,0.8751134679861726,0.0002072571268968529
93,64,0.03,62,0.8892630137517609,0.9179489174211724,0.00016679264329467596
93,64,0.03,63,0.9843921405342946,1.0000174126062675,2.0474664729718275e-05
93,64,0.04,1,0.015625000000000007,1.0000000000000004,1.464131168244086e-18
93,64,0.04,2,0.026106844882589467,0.835419036242863,0.000302251191347654
93,64,0.04,3,0.03450763494880198,0.7361628789077757,0.00035905401598623494
93,64,0.04,4,0.041898058927706566,0.6703689428433051,0.00038229545043661075
93,64,0.04,5,0.04877039945141469,0.624261112978108,0.0003952787757574721
93,64,0.04,6,0.05532066960574684,0.5900871424612997,0.00040236101470285526
93,64,0.04,7,0.06168065934998691,0.563937456914166,0.00040606408600557786
93,64,0.04,8,0.06791987828720986,0.5433590262976788,0.0004087160716928377
93,64,0.04,9,0.07412295697120773,0.5270965829063661,0.00041079985917369367
93,64,0.04,10,0.08030454996078756,0.5139491197490405,0.0004119398178476685
93,64,0.04,11,0.0865100364111797,0.5033311209377728,0.0004131425650803464
93,64,0.04,12,0.09275082257130837,0.4946710537136447,0.000414468482364923
93,64,0.04,13,0.09904300783491127,0.4875963462641786,0.00041555217250422496
93,64,0.04,14,0.10542935779166458,0.48196277847618085,0.0004166550998153464
93,64,0.04,15,0.11189527024289919,0.47741981970303654,0.00041755986386830677
93,64,0.04,16,0.11848849543007164,0.4739539817202866,0.00041889987913712847
93,64,0.04,17,0.12519276788551,0.471313949686626,0.0004202153304469413
93,64,0.04,18,0.13202604820527877,0.46942594917432456,0.0004214924984214285
93,64,0.04,19,0.13899742946051843,0.46820186765648314,0.00042258826977451826
93,64,0.04,20,0.14610357730352452,0.46753144737127855,0.0004238379172290593
93,64,0.04,21,0.15340785030333048,0.46752868663872144,0.00042494078732317785
93,64,0.04,22,0.1608812662586757,0.4680182291161474,0.0004261284019773283
93,64,0.04,23,0.16857024225240758,0.46906502191974286,0.00042735020962985867
93,64,0.04,24,0.17639767991224298,0.4703938130993146,0.00042859463929577964
93,64,0.04,25,0.1844764216416547,0.4722596394026361,0.0004299506889841885
93,64,0.04,26,0.1927656584040538,0.4745000822253632,0.00043124567710260594
93,64,0.04,27,0.20129267982002527,0.4771382040178378,0.00043251028030198674
93,64,0.04,28,0.21007024616935002,0.48016056267280005,0.0004336872324300885
93,64,0.04,29,0.21912175405014256,0.4835790434210043,0.00043497263475551583
93,64,0.04,30,0.22847552029215926,0.4874144432899397,0.0004362762008821092
93,64,0.04,31,0.2381099007010523,0.4915817304795919,0.0004373052878487724
93,64,0.04,32,0.24807763781553907,0.49615527563107814,0.0004382203830258105
93,64,0.04,33,0.25838841523813155,0.5011169265224369,0.00043914233319526473
93,64,0.04,34,0.26905834746704677,0.5064627717026763,0.000439966525135157
93,64,0.04,35,0.2801282591905555,0.5122345310913016,0.00044060326633739254
93,64,0.04,36,0.2916042925740395,0.5184076312427369,0.00044122116553584805
93,64,0.04,37,0.3034964389373945,0.5249668132971148,0.0004414905339754014
93,64,0.04,38,0.31585488384277605,0.5319661201562544,0.0004413935555726246
93,64,0.04,39,0.3286966349742121,0.5393996061115275,0.0004411305512239415
93,64,0.04,40,0.34206911489759007,0.5473105838361442,0.00044059966743503895
93,64,0.04,41,0.3559871379915394,0.5556872397916712,0.0004397679137236575
93,64,0.04,42,0.3705119343738513,0.5645896142839639,0.0004386531725371248
93,64,0.04,43,0.3856880254525996,0.5740472936968924,0.00043713506610895523
93,64,0.04,44,0.40155115577676365,0.5840744084025652,0.00043496157221051745
93,64,0.04,45,0.4181436268573066,0.5946931581970583,0.0004322464998833483
93,64,0.04,46,0.4355329388257659,0.6059588714097613,0.00042896529041308107
93,64,0.04,47,0.4537597773402232,0.6178856542505168,0.00042484611984377866
93,64,0.04,48,0.4728976850562673,0.6305302467416898,0.0004198823545371012
93,64,0.04,49,0.4930234901521664,0.6439490483620133,0.0004138413512421731
93,64,0.04,50,0.5142314154459849,0.6582162117708608,0.0004067629297414137
93,64,0.04,51,0.5366147513089924,0.6733989036034415,0.00039821180485872577
93,64,0.04,52,0.5602502307400858,0.6895387455262596,0.00038826128005619497
93,64,0.04,53,0.5852823363561885,0.706756028807473,0.00037630173054112
93,64,0.04,54,0.6117921769884133,0.7250870245788603,0.00036223015148793326
93,64,0.04,55,0.6399344905504047,0.7446510435495621,0.0003464378452203043
93,64,0.04,56,0.6700358844354446,0.765755296497651,0.00032776045825547536
93,64,0.04,57,0.7020140951957596,0.788226352500502,0.00030384545010452555
93,64,0.04,58,0.7359629750430791,0.8120970759096046,0.0002792051357272224
93,64,0.04,59,0.7733986519988835,0.8389409106428566,0.0002527166796935584
93,64,0.04,60,0.8134255950850444,0.8676539680907139,0.00020738528401771067
93,64,0.04,61,0.8535394851587628,0.8955168368878824,0.00016979521529443862
93,64,0.04,62,0.9042160784638714,0.9333843390594802,0.00013121477134816936
93,64,0.04,63,0.9843880837678125,1.0000132914466666,1.7648790622073992e-05
93,64,0.05,1,0.015624999999999997,0.9999999999999998,7.953305111449355e-19
93,64,0.05,2,0.026558022437484185,0.8498567179994939,0.0002906266182604624
93,64,0.05,3,0.035491906128877204,0.7571606640827138,0.00034835121990981253
93,64,0.05,4,0.04345506687073059,0.6952810699316895,0.00037310339816917787
93,64,0.05,5,0.05090483198840745,0.6515818494516153,0.0003868877562497302
93,64,0.05,6,0.05803770329132504,0.6190688351074671,0.0003949691047930435
93,64,0.05,7,0.0649866397907353,0.5941635638010084,0.0003999831362621056
93,64,0.05,8,0.07181611264340212,0.574528901147217,0.00040298065247293283
93,64,0.05,9,0.07861144859315897,0.5590147455513526,0.0004054056989329872
93,64,0.05,10,0.08539484851240742,0.5465270304794074,0.00040695674968682806
93,64,0.05,11,0.09220696167241726,0.5364768679122458,0.0004083250666887179
93,64,0.05,12,0.09906088169219522,0.5283247023583745,0.0004098256240513199
93,64,0.05,13,0.10597385004434541,0.5217174156029313,0.00041076848519971964
93,64,0.05,14,0.1129803720077842,0.5164817006070135,0.00041168634868454334
93,64,0.05,15,0.12007121472231244,0.5123038494818664,0.0004125233291917919
93,64,0.05,16,0.12729853969588192,0.5091941587835277,0.00041359300128245713
93,64,0.05,17,0.13464777402287834,0.5069092669096595,0.0004145566583933238
93,64,0.05,18,0.14211699505887343,0.5053048713204389,0.00041543035356285906
93,64,0.05,19,0.14973509922653921,0.5043708605525532,0.0004161257225340208
93,64,0.05,20,0.1574999725894033,0.5039999122860905,0.0004170506421847888
93,64,0.05,21,0.16546385959526974,0.5042708101951078,0.00041766679349885123
93,64,0.05,22,0.1736060249126993,0.5050357088369434,0.00041843081988573923
93,64,0.05,23,0.1819570016084329,0.5063151349104219,0.00041919859304299353
93,64,0.05,24,0.19046645958917152,0.5079105589044574,0.0004200119594842018
93,64,0.05,25,0.1992273200007283,0.5100219392018644,0.00042090520659758784
93,64,0.05,26,0.20819421437778815,0.5124780661607092,0.0004215213155029448
93,64,0.05,27,0.2174035375220182,0.515326903755895,0.00042233501693583894
93,64,0.05,28,0.2268693638440098,0.5185585459291653,0.0004228063579739069
93,64,0.05,29,0.23660751388556675,0.5221683065060784,0.0004233764283918227
93,64,0.05,30,0.24665166295759508,0.5261902143095362,0.00042390716885704505
93,64,0.05,31,0.2569834293817995,0.5305464348527474,0.00042413566385612455
93,64,0.05,32,0.2676323410373465,0.535264682074693,0.00042420727862105533
93,64,0.05,33,0.2786201379553886,0.5403542069437839,0.00042412202128172885
93,64,0.05,34,0.2899763430197984,0.5458378221549147,0.0004239028241683986
93,64,0.05,35,0.30170690129419603,0.5516926195093871,0.00042349327660694735
93,64,0.05,36,0.3138413171350107,0.5579401193511301,0.00042305854268098357
93,64,0.05,37,0.3263910861076151,0.5645683651591179,0.00042223343883128885
93,64,0.05,38,0.33939084110290896,0.5716056271206889,0.00042099162504339834
93,64,0.05,39,0.35286155114880574,0.5790548531672709,0.0004196904530865606
93,64,0.05,40,0.36683456431307593,0.5869353029009216,0.00041798004030995826
93,64,0.05,41,0.3813326087883425,0.5952509015232663,0.00041588841510051933
93,64,0.05,42,0.39639727797976354,0.6040339473977349,0.00041339519166638464
93,64,0.05,43,0.4120894396996286,0.613342421878517,0.0004104476665492001
93,64,0.05,44,0.4284316268378645,0.6231732754005301,0.00040686545172040047
93,64,0.05,45,0.4454476889452952,0.633525602055531,0.0004027568497953923
93,64,0.05,46,0.46320184813918563,0.6444547452371279,0.00039803367505040214
93,64,0.05,47,0.481747639695036,0.6559967859677086,0.0003925007555677247
93,64,0.05,48,0.5011195799627659,0.6681594399503545,0.00038617199325528654
93,64,0.05,49,0.5213901965228543,0.680999440356381,0.0003787083965534372
93,64,0.05,50,0.5426310318134918,0.6945677207212695,0.00037028090211433735
93,64,0.05,51,0.5649307899405931,0.7089327560038814,0.0003605895110468223
93,64,0.05,52,0.5883441724973261,0.7241159046120937,0.00034962764199738145
93,64,0.05,53,0.6130011772653575,0.7402278366977902,0.0003367011441127934
93,64,0.05,54,0.638913876398621,0.7572312609168842,0.0003220314536774023
93,64,0.05,55,0.6662887251704522,0.7753177892892535,0.00030616866981365723
93,64,0.05,56,0.6953485860314519,0.7946840983216593,0.00028728713105293966
93,64,0.05,57,0.7258741197305291,0.8150165554869099,0.000263857005678049
93,64,0.05,58,0.758114989435344,0.8365406779976211,0.00024189005666464764
93,64,0.05,59,0.7936375261141106,0.8608949435814081,0.00021604925051472423
93,64,0.05,60,0.8304692847211144,0.885833903702522,0.0001741233357355104
93,64,0.05,61,0.8675430359709985,0.9102090869203918,0.00014446311049029197
93,64,0.05,62,0.9145546251064629,0.9440563872066713,0.00010758570110997392
93,64,0.05,63,0.9843844339417244,1.000009583686831,1.5702364683564715e-05
93,64,0.06,1,0.015625000000000003,1.0000000000000002,0.0
93,64,0.06,2,0.02693373364425609,0.8618794766161949,0.0002808795813173102
93,64,0.06,3,0.03632943824495485,0.7750280158923701,0.00033916259870263337
93,64,0.06,4,0.0447821566662906,0.7165145066606496,0.000364713295617545
93,64,0.06,5,0.0527311580969429,0.6749588236408691,0.000378851852912284
93,64,0.06,6,0.06037209654728622,0.6439690298377199,0.0003882260738786951
93,64,0.06,7,0.06783614304441246,0.6202161649774854,0.00039371935145971946
93,64,0.06,8,0.07518308199426184,0.6014646559540947,0.000397423195442079
93,64,0.06,9,0.08249786590469485,0.58665149087783,0.0004001269667169932
93,64,0.06,10,0.08980222696194119,0.5747342525564237,0.00040181608305512223
93,64,0.06,11,0.09714590005659611,0.5652125094201956,0.0004034926471308407
93,64,0.06,12,0.10453855676004467,0.5575389693869051,0.0004050208228141958
93,64,0.06,13,0.11198532062905935,0.5513123477122922,0.0004058774073352073
93,64,0.06,14,0.11953307183577172,0.5464368998206708,0.0004066359885743772
93,64,0.06,15,0.12716873906435328,0.5425866200079075,0.000407466583339778
93,64,0.06,16,0.13494734801504019,0.5397893920601607,0.0004083297299419539
93,64,0.06,17,0.14285168343597146,0.5377945729354219,0.0004090898206091865
93,64,0.06,18,0.150871651238069,0.5364325377353564,0.00040963744572458373
93,64,0.06,19,0.1590471505063778,0.5357377701267463,0.00041013389226715054
93,64,0.06,20,0.16737779987647125,0.5356089596047081,0.0004105970550307863
93,64,0.06,21,0.17590037221716012,0.5360773248522975,0.00041090165927333035
93,64,0.06,22,0.18460632805609914,0.5370365907086521,0.0004112475946585413
93,64,0.06,23,0.19351929401925716,0.5384884703144548,0.0004116152992148071
93,64,0.06,24,0.2026062009746361,0.5402832025990297,0.00041202371108800794
93,64,0.06,25,0.21192920151523065,0.5425387558789905,0.0004122469436582732
93,64,0.06,26,0.2214697307149874,0.5451562602215075,0.000412326844043915
93,64,0.06,27,0.231244875675135,0.54813600160032,0.0004123950544116396
93,64,0.06,28,0.24128697398166138,0.5515130833866547,0.00041231492793459716
93,64,0.06,29,0.2515955972055284,0.5552454559018557,0.0004122234359572588
93,64,0.06,30,0.2622001211235031,0.5593602583968067,0.00041212234408379754
93,64,0.06,31,0.27309891248951257,0.5638171096557678,0.0004116768488273878
93,64,0.06,32,0.28430299674260584,0.5686059934852117,0.00041103020772860043
93,64,0.06,33,0.2958446587912974,0.5737593382619102,0.0004102528045906496
93,64,0.06,34,0.30774168588760686,0.5792784675531423,0.00040926687350148705
93,64,0.06,35,0.32000496392708083,0.5851519340380907,0.00040796621129701635
93,64,0.06,36,0.33265479038131224,0.5913862940112217,0.0004066209243031689
93,64,0.06,37,0.34571066578358445,0.5979860164905244,0.00040494418342929803
93,64,0.06,38,0.3591918194063262,0.6049546432106547,0.00040277407385396147
93,64,0.06,39,0.3731400154693909,0.6123323330779747,0.00040060159350125167
93,64,0.06,40,0.38756664864792895,0.6201066378366864,0.0003978915152729889
93,64,0.06,41,0.40248284093554104,0.6282658980457226,0.0003947985386686836
93,64,0.06,42,0.41794313052299337,0.6368657227017043,0.00039134584132524285
93,64,0.06,43,0.4339981172790811,0.6459506861828184,0.0003873941843532461
93,64,0.06,44,0.450662600506973,0.6555092371010517,0.00038282152128798135
93,64,0.06,45,0.4679517267084475,0.6655313446520142,0.00037769049476909014
93,64,0.06,46,0.48592710452823146,0.6760724932566698,0.0003719917655066616
93,64,0.06,47,0.5046321675925942,0.6871586962962986,0.00036549257411862734
93,64,0.06,48,0.5240923327829954,0.6987897770439938,0.00035825296608617063
93,64,0.06,49,0.5443871961328245,0.7110363378061382,0.0003499658077735876
93,64,0.06,50,0.5655532622215196,0.723908175643545,0.00034068653086293855
93,64,0.06,51,0.5876802328200674,0.7374810764800847,0.000330385214011461
93,64,0.06,52,0.6108095837190433,0.751765641500361,0.0003188816845688567
93,64,0.06,53,0.6350363977231255,0.7668364047977364,0.00030548499152065927
93,64,0.06,54,0.6603679954847872,0.7826583650190071,0.0002907362881835056
93,64,0.06,55,0.6870032729892974,0.799421990387546,0.0002752199602027835
93,64,0.06,56,0.7151172517392786,0.8172768591306042,0.00025627068791288883
93,64,0.06,57,0.7443546710402705,0.835766648185567,0.00023392809523346307
93,64,0.06,58,0.7752086863087478,0.8554026883406872,0.00021428481980044603
93,64,0.06,59,0.8090774871119334,0.8776433758502328,0.00018862555289465542
93,64,0.06,60,0.8432731105531389,0.8994913179233482,0.00015094561050061145
93,64,0.06,61,0.8781903168817298,0.9213800045972247,0.00012602013130734566
93,64,0.06,62,0.9221199111669922,0.9518657147530242,9.118498147890404e-05
93,64,0.06,63,0.9843782690064646,1.0000033208954562,1.4309944494953559e-05
93,64,0.07,1,0.015624999999999998,0.9999999999999999,5.887511576007966e-19
93,64,0.07,2,0.027262611965711215,0.8724035829027589,0.0002709904976264813
93,64,0.07,3,0.03706114700469319,0.7906378027667881,0.00032981910809591294
93,64,0.07,4,0.045945507408433235,0.7351281185349318,0.0003565898559789704
93,64,0.07,5,0.054334734661170815,0.6954846036629865,0.000370877711623051
93,64,0.07,6,0.06243053203682783,0.6659256750594968,0.0003808543549659035
93,64,0.07,7,0.07035912541189579,0.643283432337333,0.00038677762683325077
93,64,0.07,8,0.07816832987036203,0.6253466389628962,0.00039086901894417404
93,64,0.07,9,0.08594455937662193,0.6111613111226448,0.0003938945236647947
93,64,0.07,10,0.0937161418252301,0.5997833076814727,0.00039601221787815893
93,64,0.07,11,0.10152915923138152,0.5907151082553107,0.0003977138188264689
93,64,0.07,12,0.1093963550385956,0.5834472268725099,0.0003993578127310199
93,64,0.07,13,0.11732357991887307,0.5775930088313752,0.0004002318543338815
93,64,0.07,14,0.12534922984017235,0.5730250506979309,0.00040096277454130413
93,64,0.07,15,0.13346665169113403,0.5694577138821719,0.00040179200625214007
93,64,0.07,16,0.1417292522306396,0.5669170089225584,0.00040246868215346654
93,64,0.07,17,0.15010696063759896,0.5651085576944902,0.00040293586537872115
93,64,0.07,18,0.15861029564387794,0.5639477178448994,0.00040320382670879396
93,64,0.07,19,0.16727131587980013,0.5634402219109057,0.0004033876667332589
93,64,0.07,20,0.17609286598523774,0.5634971711527609,0.00040365146880553496
93,64,0.07,21,0.1851023643617524,0.5641214913881978,0.00040348460982183297
93,64,0.07,22,0.19429625757425717,0.5652254765796573,0.0004033303102493005
93,64,0.07,23,0.20369286563880537,0.5667975391688497,0.00040337603549029494
93,64,0.07,24,0.21326911657782874,0.5687176442075434,0.0004033387818544718
93,64,0.07,25,0.22307808087462522,0.5710798870390406,0.0004030422409844519
93,64,0.07,26,0.23310729314022888,0.5738025677297942,0.00040269829197210215
93,64,0.07,27,0.24337078885348076,0.5768789069119544,0.0004023025625326596
93,64,0.07,28,0.2538946466428576,0.5803306208979604,0.00040180823037029134
93,64,0.07,29,0.2646805245091345,0.5841225368477452,0.0004011636435868983
93,64,0.07,30,0.27575738189132154,0.5882824147014859,0.0004005037974705565
93,64,0.07,31,0.28711886559287464,0.5927615289659347,0.00039951182468703586
93,64,0.07,32,0.2987831158157643,0.5975662316315286,0.00039821972910284353
93,64,0.07,33,0.31077170574992924,0.6027087626665295,0.00039686147203528703
93,64,0.07,34,0.3231117947102438,0.6082104371016355,0.00039524228309884013
93,64,0.07,35,0.335813244400202,0.6140585040460835,0.00039325926954784604
93,64,0.07,36,0.34887644569236426,0.620224792341981,0.000391236377112298
93,64,0.07,37,0.3623341882577004,0.6267402175268333,0.0003888545391327754
93,64,0.07,38,0.37620768915630254,0.6336129501579832,0.0003860104301953437
93,64,0.07,39,0.3905231216660988,0.6408584560674443,0.00038311180361147673
93,64,0.07,40,0.40529223759331034,0.6484675801492965,0.0003796878300021805
93,64,0.07,41,0.4205288595336227,0.6564352929305329,0.0003759205079572506
93,64,0.07,42,0.436284398454272,0.6648143214541289,0.0003717130052670423
93,64,0.07,43,0.4525952594059454,0.6736301535344306,0.00036709732532144896
93,64,0.07,44,0.46947538267757877,0.6828732838946601,0.00036183116603750884
93,64,0.07,45,0.48693797079071166,0.6925340029023455,0.0003559919041983224
93,64,0.07,46,0.505048200933419,0.702675757820409,0.0003495985320828846
93,64,0.07,47,0.5238233566064224,0.7132913792087455,0.0003424438639523923
93,64,0.07,48,0.5433042004614526,0.7244056006152703,0.00033455964605145713
93,64,0.07,49,0.5635433535221306,0.7360566250084972,0.0003257661802423081
93,64,0.07,50,0.5845697302150227,0.7482492546752291,0.00031598228726324593
93,64,0.07,51,0.6064685567007977,0.7610585809578637,0.00030538189788901295
93,64,0.07,52,0.6292900169685068,0.7745107901150854,0.0002936658231261989
93,64,0.07,53,0.6530808471318661,0.7886259286120648,0.0002801033487635025
93,64,0.07,54,0.677849241352146,0.8033768786395805,0.0002656056659236682
93,64,0.07,55,0.7038186522947535,0.8189889772157131,0.0002505295656116734
93,64,0.07,56,0.7310675028661773,0.8355057175613456,0.0002316527704374558
93,64,0.07,57,0.7591705948763054,0.8524020714400625,0.0002106682192738172
93,64,0.07,58,0.7888872816760707,0.8704963108149747,0.00019277693130718754
93,64,0.07,59,0.8213337653607446,0.8909383217472485,0.0001673571332656432
93,64,0.07,60,0.8533703254556113,0.9102616804859853,0.00013362751741464828
93,64,0.07,61,0.8865912404035301,0.9301940882922284,0.00011180449412363051
93,64,0.07,62,0.9279170113077752,0.9578498181241549,7.920272647124276e-05
93,64,0.07,63,0.9843735856572453,0.9999985632073602,1.322555956356256e-05
93,64,0.08,1,0.015625000000000003,1.0000000000000002,1.0483902192365057e-18
93,64,0.08,2,0.027553102482077086,0.8816992794264668,0.00026252694582621413
93,64,0.08,3,0.03771657894454693,0.804620350817001,0.00032166143809723747
93,64,0.08,4,0.04698597221653098,0.7517755554644957,0.00034902694643432035
93,64,0.08,5,0.055779609124764616,0.713978996796987,0.0003638907607498594
93,64,0.08,6,0.06428562031971344,0.6857132834102767,0.00037410934557312835
93,64,0.08,7,0.0726301437646355,0.6640470287052389,0.0003804984558933787
93,64,0.08,8,0.08086076267324802,0.6468861013859841,0.00038512288737394137
93,64,0.08,9,0.08905798362711972,0.6333012169039625,0.00038828818634127003
93,64,0.08,10,0.09725419817004084,0.6224268682882613,0.0003903174679084176
93,64,0.08,11,0.1054946227789219,0.6137868961682729,0.00039196185550085
93,64,0.08,12,0.11379365836698276,0.6068995112905746,0.0003936314221298754
93,64,0.08,13,0.1221447811731454,0.6013281534677927,0.00039443112164134765
93,64,0.08,14,0.13060528771980337,0.5970527438619582,0.0003951058730806803
93,64,0.08,15,0.13915319375002255,0.5937202933334296,0.00039584779595412575
93,64,0.08,16,0.1478454881750398,0.5913819527001593,0.0003962005211023027
93,64,0.08,17,0.15666129853599842,0.5897837121355234,0.0003965631593858524
93,64,0.08,18,0.16560285950155906,0.5888101671166543,0.00039672556423011603
93,64,0.08,19,0.17469433668269815,0.5884440814575096,0.00039653772978832187
93,64,0.08,20,0.18395346895157663,0.5886511006450452,0.0003964637317773027
93,64,0.08,21,0.19339290096229003,0.5893878886469791,0.00039596167258896365
93,64,0.08,22,0.20302240735119295,0.5906106395671067,0.0003955655955580238
93,64,0.08,23,0.2128485902341497,0.5922743380428512,0.00039519494150917626
93,64,0.08,24,0.22284984299854982,0.5942662479961328,0.0003947687220961122
93,64,0.08,25,0.23308749439560622,0.596703985652752,0.00039419709648269005
93,64,0.08,26,0.243541167980261,0.5994859519514115,0.0003934445981665139
93,64,0.08,27,0.2542246949143257,0.6026066842413645,0.0003925824201931172
93,64,0.08,28,0.2651638218810886,0.6060887357282025,0.00039167713778473246
93,64,0.08,29,0.27635524221674734,0.6098874310990287,0.00039055061329350824
93,64,0.08,30,0.2878419675082281,0.6140628640175534,0.0003893653259510094
93,64,0.08,31,0.2996026621166775,0.6185345282408826,0.0003878435563896737
93,64,0.08,32,0.31165436642182553,0.6233087328436511,0.0003860162637694598
93,64,0.08,33,0.3240195744832025,0.6284015989977261,0.00038411889561352326
93,64,0.08,34,0.33672363795875243,0.6338327302752986,0.00038195309044889363
93,64,0.08,35,0.3497869025388171,0.6396103360709798,0.0003794092266082416
93,64,0.08,36,0.36319402338765044,0.6456782638002674,0.00037677908471431357
93,64,0.08,37,0.3769755340050738,0.6520657885493167,0.0003738295145843871
93,64,0.08,38,0.39116357992340106,0.6588018188183596,0.00037051500814645717
93,64,0.08,39,0.40576283391216783,0.6658672146250959,0.00036697387150830165
93,64,0.08,40,0.4208000427219243,0.6732800683550788,0.0003629646951635219
93,64,0.08,41,0.4362860483142692,0.6810318802954445,0.0003586198532378991
93,64,0.08,42,0.45225427911134136,0.6891493776934725,0.0003537873561376656
93,64,0.08,43,0.46875270671557046,0.69767844720457,0.0003485980732578819
93,64,0.08,44,0.48577878321195594,0.7065873210355722,0.00034283793752405093
93,64,0.08,45,0.5033506896963291,0.7158765364570014,0.00033648533231235057
93,64,0.08,46,0.5215293386337325,0.7256060363599754,0.00032960788160640923
93,64,0.08,47,0.540320829004421,0.7357560224741052,0.00032199055046591333
93,64,0.08,48,0.559758957728858,0.7463452769718105,0.0003137442847622188
93,64,0.08,49,0.5799072631399994,0.7574298947134687,0.00030466158913114194
93,64,0.08,50,0.6007678476602292,0.7689828450050933,0.00029465299858748057
93,64,0.08,51,0.6224187624777967,0.781074525462333,0.0002839379223508774
93,64,0.08,52,0.6449178325081327,0.793745024625394,0.000272140009812753
93,64,0.08,53,0.6682858417931653,0.8069866768823127,0.00025858492756996107
93,64,0.08,54,0.6925125645469133,0.820755632055601,0.00024451298698196697
93,64,0.08,55,0.7178657914155478,0.8353347391017283,0.0002298454590088028
93,64,0.08,56,0.7443187770869653,0.8506500309565317,0.000211227858444642
93,64,0.08,57,0.7714333013570995,0.8661707243307784,0.00019178283769813125
93,64,0.08,58,0.8001862387618774,0.8829641255303475,0.00017510481637342633
93,64,0.08,59,0.83129101805449,0.9017394094150402,0.00015004333608539995
93,64,0.08,60,0.8615736356659792,0.9190118780437112,0.00012032735404914756
93,64,0.08,61,0.8934517695944085,0.9373920205580679,0.00010034283991482055
93,64,0.08,62,0.9325499035160576,0.9626321584681884,6.986517719640322e-05
93,64,0.08,63,0.9843756013730437,1.0000006109186477,1.2336914733109166e-05
93,64,0.09,1,0.015624999999999998,0.9999999999999999,9.479697001525494e-19
93,64,0.09,2,0.02780743145939662,0.8898378067006918,0.0002541200449863898
93,64,0.09,3,0.03829292337338641,0.8169156986322433,0.00031303597650331633
93,64,0.09,4,0.04791395036523333,0.7666232058437333,0.0003416655145907947
93,64,0.09,5,0.05707552598527857,0.7305667326115657,0.00035713147138652384
93,64,0.09,6,0.06595528684478458,0.703523059677702,0.0003674330396465052
93,64,0.09,7,0.07467076627463631,0.6827041487966748,0.0003738301012090961
93,64,0.09,8,0.08327828410310609,0.6662262728248487,0.0003787136167001204
