profile,model,budget,strategy,time_seconds,useful_eflop,wasted_eflop,accepted_rollouts,extra_rollouts
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_32b,qwen2_5_32b,32,hbn-sync,339.175122864,0.2351019042230354,0.0,3200,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_32b,qwen2_5_32b,32,hbn-async,322.489176643,0.23503837728383387,0.0,3200,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_32b,qwen2_5_32b,64,uniform,633.931204087,0.461569405533143,0,6400,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_32b,qwen2_5_32b,64,hbn-sync,651.635136297,0.47768033040866714,0.0,6400,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_32b,qwen2_5_32b,64,hbn-async,647.73579711,0.47782160730675816,0.0,6400,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_3b,qwen2_5_3b,8,uniform,84.188259176,0.007118787077455872,0,800,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_3b,qwen2_5_3b,8,hbn-sync,145.67872032,0.00720225744928768,0.0,800,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_3b,qwen2_5_3b,8,hbn-async,76.853009938,0.006819175315144704,6.155013906432e-06,800,1
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_3b,qwen2_5_3b,16,uniform,79.63372134,0.012371082432905215,0,1600,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_3b,qwen2_5_3b,16,hbn-sync,145.764110594,0.012795964942024705,0.0,1600,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_3b,qwen2_5_3b,16,hbn-async,96.604895878,0.012984019909050367,1.377446506496e-05,1600,2
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_3b,qwen2_5_3b,32,uniform,109.080316154,0.025073107501113343,0,3200,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_3b,qwen2_5_3b,32,hbn-sync,179.924501938,0.026046200181284864,0.0,3200,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_3b,qwen2_5_3b,32,hbn-async,108.609848157,0.02503603349430272,2.3453480411136e-05,3200,3
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_3b,qwen2_5_3b,64,uniform,188.552750588,0.05227264079740928,0,6400,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_3b,qwen2_5_3b,64,hbn-sync,238.616192851,0.05068048556090982,0.0,6400,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_3b,qwen2_5_3b,64,hbn-async,178.911888653,0.05138419105035878,0.000101181945225216,6400,10
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_7b,qwen2_5_7b,8,uniform,107.214365917,0.011362077814090751,0,800,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_7b,qwen2_5_7b,8,hbn-sync,21.319093195,0.011051041430811648,0.0,800,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_7b,qwen2_5_7b,8,hbn-async,18.543774078,0.011046227891564543,0.000131087305122816,800,11
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_7b,qwen2_5_7b,16,uniform,35.152153822,0.022290727878587394,0,1600,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_7b,qwen2_5_7b,16,hbn-sync,37.347663983,0.02209954684643328,0.0,1600,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_7b,qwen2_5_7b,16,hbn-async,121.946392794,0.02237032191751168,0.0,1600,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_7b,qwen2_5_7b,32,uniform,139.014066469,0.04463260465856819,0,3200,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_7b,qwen2_5_7b,32,hbn-sync,230.944048324,0.04467960100070298,0.0,3200,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_7b,qwen2_5_7b,32,hbn-async,151.301506228,0.044291170963106814,0.0,3200,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_7b,qwen2_5_7b,64,uniform,220.006869021,0.08970249357313126,0,6400,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_7b,qwen2_5_7b,64,hbn-sync,299.345242242,0.08775608750049076,0.0,6400,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen2_5_7b,qwen2_5_7b,64,hbn-async,199.9966566,0.08741136343488103,0.0,6400,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_27b,qwen3_5_27b,8,uniform,1723.557603471,0.4792206447941376,0,800,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_27b,qwen3_5_27b,8,hbn-sync,1832.904922038,0.46180971850642943,0.0,800,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_27b,qwen3_5_27b,8,hbn-async,1670.782125645,0.45879969121595804,0.0,800,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_27b,qwen3_5_27b,16,uniform,3181.652055077,0.9466701516176067,0,1600,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_27b,qwen3_5_27b,16,hbn-sync,3201.621825715,0.8929273438023844,0.0,1600,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_27b,qwen3_5_27b,16,hbn-async,3025.281548717,0.9012245398986476,0.0,1600,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_27b,qwen3_5_27b,32,uniform,6336.219361843,1.9431639292976086,0,3200,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_27b,qwen3_5_27b,32,hbn-sync,5894.271075411,1.7640880861458197,0.0,3200,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_27b,qwen3_5_27b,32,hbn-async,5717.185397006,1.7712168354239868,0.0,3200,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_27b,qwen3_5_27b,64,uniform,12279.062493337,3.832890834538493,0,6400,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_27b,qwen3_5_27b,64,hbn-sync,11132.289489407,3.466205722421628,0.0,6400,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_27b,qwen3_5_27b,64,hbn-async,10899.782438593,3.454871706061642,0.0,6400,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_4b,qwen3_5_4b,8,uniform,673.360205672,0.08510433193545729,0,800,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_4b,qwen3_5_4b,8,hbn-sync,714.984432661,0.0830957213990912,0.0,800,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_4b,qwen3_5_4b,8,hbn-async,649.904318411,0.08343813713210982,0.00011401690780672,800,8
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_4b,qwen3_5_4b,16,uniform,1299.989547409,0.17749714231412123,0,1600,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_4b,qwen3_5_4b,16,hbn-sync,1269.390183418,0.16475239856012083,0.0,1600,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_4b,qwen3_5_4b,16,hbn-async,1234.852979926,0.16705027735969996,0.0,1600,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_4b,qwen3_5_4b,32,uniform,2549.084790356,0.3545546583484334,0,3200,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_4b,qwen3_5_4b,32,hbn-sync,2367.13694174,0.3266194487590072,0.0,3200,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_4b,qwen3_5_4b,32,hbn-async,2281.655938776,0.3249490304747213,0.0,3200,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_4b,qwen3_5_4b,64,uniform,4998.78025802,0.7038013777011262,0,6400,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_4b,qwen3_5_4b,64,hbn-sync,4366.742785989,0.6247013238405448,0.0,6400,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_4b,qwen3_5_4b,64,hbn-async,4293.349119834,0.6233160374954086,0.0,6400,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_9b,qwen3_5_9b,8,uniform,777.175339954,0.1564990790201897,0,800,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_9b,qwen3_5_9b,8,hbn-sync,841.570283003,0.14888154632659661,0.0,800,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_9b,qwen3_5_9b,8,hbn-async,761.859844376,0.1524201113734441,0.0,800,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_9b,qwen3_5_9b,16,uniform,1479.211915811,0.31275710393856104,0,1600,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_9b,qwen3_5_9b,16,hbn-sync,1490.908794089,0.29876498642638744,0.0,1600,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_9b,qwen3_5_9b,16,hbn-async,1407.591296147,0.3010692710554921,0.0,1600,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_9b,qwen3_5_9b,32,uniform,2888.217391482,0.6338920318713774,0,3200,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_9b,qwen3_5_9b,32,hbn-sync,2688.72446421,0.5849044131850782,0.0,3200,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_9b,qwen3_5_9b,32,hbn-async,2629.242147288,0.5835989820256953,0.0,3200,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_9b,qwen3_5_9b,64,uniform,5600.031723319,1.2499312125325293,0,6400,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_9b,qwen3_5_9b,64,hbn-sync,5116.394608669,1.1443243976261457,0.0,6400,0
livecodebench_gt_2024_03_30__difficulty_hard__model=qwen3_5_9b,qwen3_5_9b,64,hbn-async,5025.698898109,1.1434041567294873,0.0,6400,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_32b,qwen2_5_32b,8,uniform,70.349103316,0.04457192951602381,0,800,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_32b,qwen2_5_32b,8,hbn-sync,82.28690214,0.04455084732637594,0.0,800,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_32b,qwen2_5_32b,8,hbn-async,70.707785855,0.04448977132821504,0.000223435113580544,800,8
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_32b,qwen2_5_32b,16,uniform,129.412732443,0.0894338474252247,0,1600,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_32b,qwen2_5_32b,16,hbn-sync,136.229106548,0.08850630958170931,0.0,1600,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_32b,qwen2_5_32b,16,hbn-async,130.538109807,0.08858587312050585,0.0,1600,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_32b,qwen2_5_32b,32,uniform,246.789333314,0.17824444925397198,0,3200,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_32b,qwen2_5_32b,32,hbn-sync,248.983519189,0.17498386793341134,0.0,3200,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_32b,qwen2_5_32b,32,hbn-async,241.542600022,0.17549783256534426,0.0,3200,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_32b,qwen2_5_32b,64,uniform,487.503268343,0.3573988498790482,0,6400,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_32b,qwen2_5_32b,64,hbn-sync,504.144122476,0.3489929046527386,0.0,6400,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_32b,qwen2_5_32b,64,hbn-async,475.950391124,0.34902334746389096,0.0,6400,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_3b,qwen2_5_3b,8,uniform,73.046561669,0.005391412781359104,0,800,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_3b,qwen2_5_3b,8,hbn-sync,76.68073672,0.005510184212668416,0.0,800,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_3b,qwen2_5_3b,8,hbn-async,71.55441062,0.005346822248546304,4.5436332179456e-05,800,6
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_3b,qwen2_5_3b,16,uniform,76.553227026,0.010393275842994177,0,1600,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_3b,qwen2_5_3b,16,hbn-sync,136.524627306,0.010445000180965376,0.0,1600,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_3b,qwen2_5_3b,16,hbn-async,82.850867549,0.010645036905037824,4.4031335899136e-05,1600,6
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_3b,qwen2_5_3b,32,uniform,103.938844579,0.021071026537218047,0,3200,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_3b,qwen2_5_3b,32,hbn-sync,156.442592118,0.02100855764841267,0.0,3200,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_3b,qwen2_5_3b,32,hbn-async,116.089214759,0.021184537181331457,4.7436886016e-06,3200,1
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_3b,qwen2_5_3b,64,uniform,146.270180321,0.04233464214285517,0,6400,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_3b,qwen2_5_3b,64,hbn-sync,204.659110514,0.04211449578708173,0.0,6400,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_3b,qwen2_5_3b,64,hbn-async,155.686686504,0.04079785993268429,1.2996613767168e-05,6400,2
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_7b,qwen2_5_7b,8,uniform,14.210573327,0.007914732888237056,0,800,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_7b,qwen2_5_7b,8,hbn-sync,17.0154102,0.007912785417585664,0.0,800,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_7b,qwen2_5_7b,8,hbn-async,12.829818436,0.007912952144104448,3.4991869724672e-05,800,2
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_7b,qwen2_5_7b,16,uniform,116.339413072,0.01609520549873152,0,1600,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_7b,qwen2_5_7b,16,hbn-sync,26.996451242,0.015989725823619072,0.0,1600,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_7b,qwen2_5_7b,16,hbn-async,23.979218155,0.01601211009503437,0.0,1600,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_7b,qwen2_5_7b,32,uniform,130.842653213,0.03183051041953485,0,3200,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_7b,qwen2_5_7b,32,hbn-sync,133.541545991,0.0318314328853463,0.0,3200,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_7b,qwen2_5_7b,32,hbn-async,134.609278056,0.032063923355290624,1.9275221066752e-05,3200,1
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_7b,qwen2_5_7b,64,uniform,94.891035993,0.06336666873944063,0,6400,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_7b,qwen2_5_7b,64,hbn-sync,177.786549593,0.06293921005001012,0.0,6400,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen2_5_7b,qwen2_5_7b,64,hbn-async,151.49041588,0.06314776617032397,6.9731323648e-06,6400,1
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_27b,qwen3_5_27b,8,uniform,895.589355966,0.24079164791177113,0,800,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_27b,qwen3_5_27b,8,hbn-sync,1065.645640577,0.23642979883506687,0.0,800,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_27b,qwen3_5_27b,8,hbn-async,1005.314578638,0.24038127649947955,0.004009034017692672,800,14
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_27b,qwen3_5_27b,16,uniform,1543.479549208,0.4747460650994063,0,1600,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_27b,qwen3_5_27b,16,hbn-sync,1696.913900277,0.4501298313675684,0.0,1600,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_27b,qwen3_5_27b,16,hbn-async,1425.003335249,0.44361800572285953,7.5375903857664e-05,1600,1
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_27b,qwen3_5_27b,32,uniform,2872.897337451,0.972579521051266,0,3200,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_27b,qwen3_5_27b,32,hbn-sync,2910.184404872,0.9005784196525086,0.0,3200,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_27b,qwen3_5_27b,32,hbn-async,2650.150960288,0.9104619478213151,0.0,3200,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_27b,qwen3_5_27b,64,uniform,5465.880102998,1.9480936157596642,0,6400,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_27b,qwen3_5_27b,64,hbn-sync,5163.074038199,1.7888914185058151,0.0,6400,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_27b,qwen3_5_27b,64,hbn-async,4825.830987256,1.7707026811598643,0.0,6400,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_4b,qwen3_5_4b,8,uniform,386.108856498,0.05002235830393856,0,800,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_4b,qwen3_5_4b,8,hbn-sync,427.620805251,0.049376371361337344,0.0,800,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_4b,qwen3_5_4b,8,hbn-async,371.573568439,0.04865924813949747,0.000571074510495744,800,11
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_4b,qwen3_5_4b,16,uniform,687.43487566,0.10012006959795405,0,1600,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_4b,qwen3_5_4b,16,hbn-sync,693.08439552,0.09321671125251892,0.0,1600,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_4b,qwen3_5_4b,16,hbn-async,636.80440791,0.09494947844490649,0.0,1600,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_4b,qwen3_5_4b,32,uniform,1273.221229278,0.1994281268946555,0,3200,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_4b,qwen3_5_4b,32,hbn-sync,1212.829691703,0.18282590748906496,0.0,3200,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_4b,qwen3_5_4b,32,hbn-async,1163.111218602,0.18556817929363867,0.0,3200,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_4b,qwen3_5_4b,64,uniform,2416.772799082,0.3919979637917532,0,6400,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_4b,qwen3_5_4b,64,hbn-sync,2313.929161896,0.3700484437389414,0.0,6400,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_4b,qwen3_5_4b,64,hbn-async,2232.375646034,0.36464330683515084,0.0,6400,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_9b,qwen3_5_9b,8,uniform,392.430663317,0.080913064423253,0,800,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_9b,qwen3_5_9b,8,hbn-sync,489.412169335,0.07902695848443801,0.0,800,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_9b,qwen3_5_9b,8,hbn-async,416.714307284,0.08044989217963827,0.0015933010943016959,800,12
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_9b,qwen3_5_9b,16,uniform,703.132141726,0.16232634284307354,0,1600,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_9b,qwen3_5_9b,16,hbn-sync,741.675296847,0.154989914547925,0.0,1600,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_9b,qwen3_5_9b,16,hbn-async,663.361089155,0.15518404646925005,0.0,1600,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_9b,qwen3_5_9b,32,uniform,1312.220933537,0.32494999183575657,0,3200,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_9b,qwen3_5_9b,32,hbn-sync,1319.975487563,0.30821935693446656,0.0,3200,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_9b,qwen3_5_9b,32,hbn-async,1235.577941956,0.31225307423637605,0.0,3200,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_9b,qwen3_5_9b,64,uniform,2547.416678663,0.6535893554461429,0,6400,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_9b,qwen3_5_9b,64,hbn-sync,2401.241362228,0.6130882085420288,0.0,6400,0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_9b,qwen3_5_9b,64,hbn-async,2358.609813108,0.6190875917441515,0.0,6400,0
math_100__model=qwen2_5_32b,qwen2_5_32b,8,uniform,413.552284776,0.03543132730298163,0,800,0
math_100__model=qwen2_5_32b,qwen2_5_32b,8,hbn-sync,444.024906815,0.03681458637135667,0.0,800,0
math_100__model=qwen2_5_32b,qwen2_5_32b,8,hbn-async,460.666313498,0.038220949241409535,0.000688917530333184,800,15
math_100__model=qwen2_5_32b,qwen2_5_32b,16,uniform,472.636749526,0.06879287553081549,0,1600,0
math_100__model=qwen2_5_32b,qwen2_5_32b,16,hbn-sync,490.666837731,0.07198843670351053,0.0,1600,0
math_100__model=qwen2_5_32b,qwen2_5_32b,16,hbn-async,442.410069951,0.0731318886988206,0.0,1600,0
math_100__model=qwen2_5_32b,qwen2_5_32b,32,uniform,551.843188498,0.13467691582736793,0,3200,0
math_100__model=qwen2_5_32b,qwen2_5_32b,32,hbn-sync,933.83554273,0.15078784067547546,0.0,3200,0
math_100__model=qwen2_5_32b,qwen2_5_32b,32,hbn-async,606.060688293,0.1545697249020764,0.000152780721870848,3200,2
math_100__model=qwen2_5_32b,qwen2_5_32b,64,uniform,688.911684568,0.26962033770257615,0,6400,0
math_100__model=qwen2_5_32b,qwen2_5_32b,64,hbn-sync,1214.433261702,0.31215014493188303,0.0,6400,0
math_100__model=qwen2_5_32b,qwen2_5_32b,64,hbn-async,859.349978492,0.3126644739944653,0.000238837318649856,6400,4
math_100__model=qwen2_5_3b,qwen2_5_3b,8,uniform,66.493528826,0.003914124683902976,0,800,0
math_100__model=qwen2_5_3b,qwen2_5_3b,8,hbn-sync,141.752581793,0.004689346806431744,0.0,800,0
math_100__model=qwen2_5_3b,qwen2_5_3b,8,hbn-async,69.681916426,0.004290895787851776,6.1806399135744e-05,800,12
math_100__model=qwen2_5_3b,qwen2_5_3b,16,uniform,92.235591917,0.009056716871770112,0,1600,0
math_100__model=qwen2_5_3b,qwen2_5_3b,16,hbn-sync,157.147079641,0.009778892679159807,0.0,1600,0
math_100__model=qwen2_5_3b,qwen2_5_3b,16,hbn-async,89.749766328,0.009241535670542336,1.7764563255296e-05,1600,4
math_100__model=qwen2_5_3b,qwen2_5_3b,32,uniform,117.41549203,0.017485702112903168,0,3200,0
math_100__model=qwen2_5_3b,qwen2_5_3b,32,hbn-sync,191.982468241,0.018641112218116096,0.0,3200,0
math_100__model=qwen2_5_3b,qwen2_5_3b,32,hbn-async,122.229646646,0.01872652045067059,0.00025821322719232,3200,10
math_100__model=qwen2_5_3b,qwen2_5_3b,64,uniform,173.474131298,0.036172379557117953,0,6400,0
math_100__model=qwen2_5_3b,qwen2_5_3b,64,hbn-sync,240.752445677,0.03883284124065792,0.0,6400,0
math_100__model=qwen2_5_3b,qwen2_5_3b,64,hbn-async,180.136343554,0.03777433143595008,0.000188193487519744,6400,17
math_100__model=qwen2_5_7b,qwen2_5_7b,8,uniform,102.8597557,0.007972438387243009,0,800,0
math_100__model=qwen2_5_7b,qwen2_5_7b,8,hbn-sync,196.764525059,0.00818728366141952,0.0,800,0
math_100__model=qwen2_5_7b,qwen2_5_7b,8,hbn-async,106.452364085,0.0082051014924032,0.00011871004160512,800,7
math_100__model=qwen2_5_7b,qwen2_5_7b,16,uniform,120.581058355,0.0162235451404544,0,1600,0
math_100__model=qwen2_5_7b,qwen2_5_7b,16,hbn-sync,211.17956386,0.017368906721883137,0.0,1600,0
math_100__model=qwen2_5_7b,qwen2_5_7b,16,hbn-async,131.954338642,0.018130519364952063,3.2255853285376e-05,1600,2
math_100__model=qwen2_5_7b,qwen2_5_7b,32,uniform,143.173051941,0.03169421942026547,0,3200,0
math_100__model=qwen2_5_7b,qwen2_5_7b,32,hbn-sync,251.233506518,0.03518262958088704,0.0,3200,0
math_100__model=qwen2_5_7b,qwen2_5_7b,32,hbn-async,228.155471077,0.0346013568698112,8.6329024187392e-05,3200,7
math_100__model=qwen2_5_7b,qwen2_5_7b,64,uniform,213.381266855,0.06403024907168871,0,6400,0
math_100__model=qwen2_5_7b,qwen2_5_7b,64,hbn-sync,322.19449613,0.0720079191652352,0.0,6400,0
math_100__model=qwen2_5_7b,qwen2_5_7b,64,hbn-async,239.827551509,0.07375814311672935,0.000154556582828032,6400,14
math_100__model=qwen3_5_27b,qwen3_5_27b,8,uniform,1092.877643764,0.3162008589351895,0,800,0
math_100__model=qwen3_5_27b,qwen3_5_27b,8,hbn-sync,1403.834662324,0.3207946984545935,0.0,800,0
math_100__model=qwen3_5_27b,qwen3_5_27b,8,hbn-async,1198.146737429,0.32560415696670414,0.000372787434115072,800,1
math_100__model=qwen3_5_27b,qwen3_5_27b,16,uniform,1977.102514175,0.6361838743554181,0,1600,0
math_100__model=qwen3_5_27b,qwen3_5_27b,16,hbn-sync,2243.107837742,0.6386289824128235,0.0,1600,0
math_100__model=qwen3_5_27b,qwen3_5_27b,16,hbn-async,2021.153315366,0.6385950591438121,0.0,1600,0
math_100__model=qwen3_5_27b,qwen3_5_27b,32,uniform,3711.030463005,1.267656210360833,0,3200,0
math_100__model=qwen3_5_27b,qwen3_5_27b,32,hbn-sync,4018.670754468,1.2651368866113875,0.0,3200,0
math_100__model=qwen3_5_27b,qwen3_5_27b,32,hbn-async,3801.594606874,1.2831853004291789,0.0,3200,0
math_100__model=qwen3_5_27b,qwen3_5_27b,64,uniform,7087.429373725,2.506237136132307,0,6400,0
math_100__model=qwen3_5_27b,qwen3_5_27b,64,hbn-sync,7412.951575366,2.51457984064721,0.0,6400,0
math_100__model=qwen3_5_27b,qwen3_5_27b,64,hbn-async,7209.378738606,2.522084533750457,0.0,6400,0
math_100__model=qwen3_5_4b,qwen3_5_4b,8,uniform,363.220471666,0.05030714825390695,0,800,0
math_100__model=qwen3_5_4b,qwen3_5_4b,8,hbn-sync,443.052001978,0.052825342569129984,0.0,800,0
math_100__model=qwen3_5_4b,qwen3_5_4b,8,hbn-async,389.283667306,0.05286042104825856,0.000428039731255296,800,7
math_100__model=qwen3_5_4b,qwen3_5_4b,16,uniform,666.052872692,0.1014423176256082,0,1600,0
math_100__model=qwen3_5_4b,qwen3_5_4b,16,hbn-sync,773.721001686,0.10707207704863744,0.0,1600,0
math_100__model=qwen3_5_4b,qwen3_5_4b,16,hbn-async,709.590340383,0.10742809054346444,0.0,1600,0
math_100__model=qwen3_5_4b,qwen3_5_4b,32,uniform,1228.648335986,0.20186251238880665,0,3200,0
math_100__model=qwen3_5_4b,qwen3_5_4b,32,hbn-sync,1400.682758674,0.21462287399259955,0.0,3200,0
