profile,model,reference_budget,budget,n_tasks,hbn_variance_ratio,continuous_equivalent_budget,uniform_over_hbn_variance_ratio,replay_sha256,protocol_version,target_fingerprint
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_27b,qwen3_5_27b,16,17,100,0.9393018539769473,17.033927839338297,1.0019957552551941,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,76e3ce663ca72f414ad9b2a5a212f1eb36339635755ec61b15fcae3b4bde349f
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_27b,qwen3_5_27b,32,35,100,0.9046035068018419,35.37461413689806,1.0107032610542304,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,60c97a77955ec4b46bee886868507398f62e46085f2a2c3999146b0aeaf86385
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_27b,qwen3_5_27b,64,73,100,0.870539337583617,73.51764272668801,1.0070909962560002,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,7bd1449c226861c12a574fee57636a438d718f7a081af7f78f72bd1536e69471
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_4b,qwen3_5_4b,8,8,100,0.9690449591654647,8.255550915707305,1.0319438644634131,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,2b6b364a429966667c89e0cf656e09e382b60eea88fac324c73e8c6c9d8839fe
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_4b,qwen3_5_4b,16,16,100,0.949518517637375,16.85064556698879,1.0531653479367993,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,fb06408e168a0d99f54403204a4c3facc7d44f51963bccd1e0bd8f1edcb6606c
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_4b,qwen3_5_4b,32,34,100,0.9199477596061864,34.78458386995653,1.023075996175192,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,b3b8f26f82a6a06388bdf40937b80b90de38deee07d22b2f973e89052cf3f8a9
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_4b,qwen3_5_4b,64,71,100,0.8935098697188548,71.62763632385814,1.008839948223354,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,4586fecab86d21ec0251bc12e756945114b93a9b8b7b7da1a59342e2b94665e0
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_9b,qwen3_5_9b,8,8,100,0.9788897781675268,8.172523790141042,1.0215654737676303,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,322012778ac76dad5ca12d71874fb44465e8058d7073360b2ea23bf6bea7e9fc
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_9b,qwen3_5_9b,16,16,100,0.9574990429876657,16.710199469312794,1.0443874668320496,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,05e68b3b29e70e3e42fca567a0b0825741aefc37afaf3adeb370665943607e2c
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_9b,qwen3_5_9b,32,34,100,0.9306888049450712,34.38313626420877,1.011268713653199,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,663c7d4db39ee671136e31b9a791391f7e8f60ac39a57bc3097890e23455b94c
livecodebench_gt_2024_03_30__difficulty_medium__model=qwen3_5_9b,qwen3_5_9b,64,70,100,0.9049992625389169,70.71828967070331,1.0102612810100473,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,08faf65843d107d667e7da89a6d6ec968d948439abc6ec5dd9aa013a18657f47
math_100__model=qwen2_5_32b,qwen2_5_32b,8,8,100,0.8955285353767188,8.933272010851859,1.1166590013564823,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,97939f81419a457ebba9ca8d2a4fecc13582482daf5e66a07132138d6fead3e2
math_100__model=qwen2_5_32b,qwen2_5_32b,16,19,100,0.8276958079526733,19.33077326992438,1.0174091194697041,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,debe36edf0aecb757092d90e2f8bee1244312f836a1d97fe35e61f00f94e859e
math_100__model=qwen2_5_32b,qwen2_5_32b,32,42,100,0.7580602059009267,42.213005973541605,1.0050715707986098,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,4320bfbbf03c1c13e1ec8028de147fdb74338b71efb3599c38fc476afcbad128
math_100__model=qwen2_5_32b,qwen2_5_32b,64,93,100,0.6872895574731378,93.11941277749065,1.0012840083601144,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,e5a5d8516b9451b9c826733169cf943d699fa52262eb9695e44fa607ae890c7c
math_100__model=qwen2_5_3b,qwen2_5_3b,8,8,100,0.9432767496078726,8.481074089153221,1.0601342611441527,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,52bd863af5a595b7662bf0152451dfb8e84ecacf93f74fc073dc6cca48285ea9
math_100__model=qwen2_5_3b,qwen2_5_3b,16,17,100,0.8995191760000563,17.787280612680345,1.0463106242753144,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,5a320822c8e1c2c0b96746e3ef4098ff26904f109eace615cf39c2a923556292
math_100__model=qwen2_5_3b,qwen2_5_3b,32,37,100,0.8590871439273275,37.248840500291514,1.0067254189267976,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,65b2a6cecc58641cb0f0fc7b1fa460c8ecfab28030bcf0892380ea73bf0cd835
math_100__model=qwen2_5_3b,qwen2_5_3b,64,78,100,0.8203821397022698,78.01242482342029,1.0001592926079523,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,a9ddb8436c688a467f0bff4163ec6643066abc9ca694a37802eaffe60a121a28
math_100__model=qwen2_5_7b,qwen2_5_7b,8,8,100,0.8907612310681035,8.98108238321876,1.122635297902345,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,c6ba7b61428e6714fb05e93e984593d15cbbe6437e9bd54e6998e9a2edd563a3
math_100__model=qwen2_5_7b,qwen2_5_7b,16,19,100,0.8138875012758087,19.658736588188432,1.0346703467467595,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,e786e310fdf1f2ef3709ca776c8850e4f2063bdce77fa3ac4c4a657f1a8d9a55
math_100__model=qwen2_5_7b,qwen2_5_7b,32,42,100,0.753074466583692,42.492477729549634,1.011725660227372,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,2a2bdeb5b1d6a0138d22d187e431cad78c5daf7bd7176c242c894bce7d7d697f
math_100__model=qwen2_5_7b,qwen2_5_7b,64,91,100,0.6983968313500959,91.63844554718169,1.0070158851338649,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,27c31186fd6ace93e4675b321877d1f9d52153325c7943797c404fda9ae11236
math_100__model=qwen3_5_27b,qwen3_5_27b,8,8,100,0.9717020834291008,8.232976069957878,1.0291220087447348,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,2c66c88110c6345e2e65fea6bf18d4da35d8b03edb9a44a542b9477435618806
math_100__model=qwen3_5_27b,qwen3_5_27b,16,16,100,0.9456460237733519,16.91965026845479,1.0574781417784245,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,e53793de8cae635ad668a53088c40aacf93ff6c312972fcc5bf541921f097de5
math_100__model=qwen3_5_27b,qwen3_5_27b,32,35,100,0.9133182194865617,35.03707614416077,1.0010593184045935,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,e028bb890f07dbd36f70f6a4cf626bf29bd23388b44f8ca706e2d8dda11d2305
math_100__model=qwen3_5_27b,qwen3_5_27b,64,73,100,0.8737318864245086,73.24901493740971,1.0034111635261604,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,f6d9c6ffc7c4b4346fbbded026f06703556607cdd3b90fd294ca89f360fcd187
math_100__model=qwen3_5_4b,qwen3_5_4b,8,8,100,0.9949361530646977,8.040716959935201,1.0050896199919002,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,ca98fe87ecc7e1e49d4a4c506a1e095e5c6c3974dd7d6b56f06b1d25ce416d87
math_100__model=qwen3_5_4b,qwen3_5_4b,16,15,100,1.0243902398968552,15.619047680121419,1.041269845341428,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,71ab70049e959788f819500153441ba7185488ae109f1212f1bb0c8bb3074d86
math_100__model=qwen3_5_4b,qwen3_5_4b,32,31,100,1.004055487763741,31.870748569156518,1.0280886635211781,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,ee404f141af3a4cdac7bc3d739dc42d0c88b7ad6f55b33f11c61ee6ad32ccda5
math_100__model=qwen3_5_4b,qwen3_5_4b,64,65,100,0.9771919608366193,65.49378480887894,1.0075966893673682,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,f371443af5fa437864f597107f4ecb39763851f5f6edab8487680361d0a064e2
math_100__model=qwen3_5_9b,qwen3_5_9b,8,8,100,0.9835742376255001,8.133600590549458,1.0167000738186822,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,71d034997cd1044458de1c8d6a6a07f693aafe698b51b36428fe95209360f48d
math_100__model=qwen3_5_9b,qwen3_5_9b,16,16,100,0.995477097677969,16.072695230579686,1.0045434519112304,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,714dae06b966170bb83cee21593bd774a360ba4dd11b1e4aff0e98f2350d4cfd
math_100__model=qwen3_5_9b,qwen3_5_9b,32,33,100,0.9645697557016497,33.175412986821755,1.0053155450552047,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,fbd1702416c2aaaad5c24b942fc7ee2cd82c00114fbd62fdb74748a6ce395479
math_100__model=qwen3_5_9b,qwen3_5_9b,64,69,100,0.9243312636347281,69.23924627230953,1.0034673372798482,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,3245e18ebd284e81622ecf847920dabef8cee0782a8d6eef573f5a4f92599f34
mmlu_science__subject_college_biology__model=qwen2_5_32b,qwen2_5_32b,8,12,100,0.6275621981386346,12.747740421153797,1.0623117017628163,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,ae82b48bb7e28d22f0699d97ed4e25977cc57514db9122ff0326d8b4061d0a28
mmlu_science__subject_college_biology__model=qwen2_5_32b,qwen2_5_32b,16,31,100,0.510464380905842,31.344008707536616,1.0110970550818263,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,c77ae5e6c30d26f88e4f6b3567fff67e38cb604839cde9a209eec088d5d7c979
mmlu_science__subject_college_biology__model=qwen2_5_32b,qwen2_5_32b,32,74,100,0.4304682869976031,74.3376480139597,1.0045628109994553,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,4243314d4170500b0d02005c26c5d874ed1e4742a9f8996189a3a62767bcc62e
mmlu_science__subject_college_biology__model=qwen2_5_32b,qwen2_5_32b,64,178,100,0.3578227221360544,178.8595190879616,1.0048287589211327,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,3ad7903d3ee45ef4ab0455d206e86093cb1cb9aeaf13ab080607f102b9b22547
mmlu_science__subject_college_biology__model=qwen2_5_3b,qwen2_5_3b,8,11,100,0.7026031777659318,11.386228034774351,1.0351116395249411,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,2e517f73b6c3a0e3d21c7e16b73c561a3410a5d07ffc4f5ab4ddb2d522f947aa
mmlu_science__subject_college_biology__model=qwen2_5_3b,qwen2_5_3b,16,27,100,0.5788843137141974,27.639373914525184,1.0236805153527846,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,ad637bdf13b6df990dc48f2870b0a0b23e8ba9534de0518b2da8dc54a260bcdf
mmlu_science__subject_college_biology__model=qwen2_5_3b,qwen2_5_3b,32,66,100,0.48355738156980355,66.17622069198144,1.0026700104845674,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,a922939abee82ac92a1bebb22c0e1b6673c3eae82f63c477e66a74f89d726906
mmlu_science__subject_college_biology__model=qwen2_5_3b,qwen2_5_3b,64,161,100,0.39525185194167356,161.9220749646085,1.0057271736932205,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,a79715f5c9ca229adf418f3a5a6aeb7fbd739b441d523c1bd5d18182fad6331a
mmlu_science__subject_college_biology__model=qwen2_5_7b,qwen2_5_7b,8,12,100,0.6566325357321529,12.18337436033368,1.0152811966944733,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,62e0aa82d821fb5ec624ca55f6118897475c0fb109f4e6e0e09b6f5b5d159ab2
mmlu_science__subject_college_biology__model=qwen2_5_7b,qwen2_5_7b,16,30,100,0.5322373793280349,30.061774353767603,1.002059145125587,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,52f19de93df590e836a96d9dbb0a59cb4b96a8e0d728c3d0d7c1c4a5468d7368
mmlu_science__subject_college_biology__model=qwen2_5_7b,qwen2_5_7b,32,74,100,0.42745748570345077,74.86124601921242,1.0116384597190866,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,8f1bdd1923b4dca11815dde4d8686331d2ddbd030e1a2882c9573fda68ec757f
mmlu_science__subject_college_biology__model=qwen2_5_7b,qwen2_5_7b,64,191,100,0.3336858269081835,191.79717818105036,1.0041737077541903,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,86a172fb6d93f6e3d361e00a95cfba9939eaeffa24b7b1dc627189f90efc655f
mmlu_science__subject_college_biology__model=qwen3_5_27b,qwen3_5_27b,8,11,100,0.6721613042804528,11.901905017522516,1.0819913652293196,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,a85d468f8c9855cb699ee84500f0714472a50356611a48f3468d5a42264a665e
mmlu_science__subject_college_biology__model=qwen3_5_27b,qwen3_5_27b,16,30,100,0.5286789903982467,30.264111664334187,1.008803722144473,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,d8f6374897a5357386f1332c48ced54490cbf5d3efa9ea259b9c026977f1107c
mmlu_science__subject_college_biology__model=qwen3_5_27b,qwen3_5_27b,32,74,100,0.4292514058010265,74.54838718648985,1.0074106376552683,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,593d6bc46728f768a632dbf6b481396117b26a40376c56dc3f024eadaa323b6a
mmlu_science__subject_college_biology__model=qwen3_5_27b,qwen3_5_27b,64,190,100,0.3364328704128332,190.2311148178425,1.0012163937781184,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,0c07acfb89cfefa99c9cffb5ea74df54c6ea9aaa3f9eb80b8d5093d05648f11a
mmlu_science__subject_college_biology__model=qwen3_5_4b,qwen3_5_4b,8,10,100,0.732025739375513,10.928577466175922,1.0928577466175922,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,c9a3d7ae70d60c8ce0d4d5cc6455d86835f1c4b76a4b50108ad9786c81bf93fd
mmlu_science__subject_college_biology__model=qwen3_5_4b,qwen3_5_4b,16,26,100,0.60055789545705,26.641894346961042,1.0246882441138863,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,38110d173beccdc9a2cd9c09f75b66fb1216b469c07c9c7efcbae0de70565353
mmlu_science__subject_college_biology__model=qwen3_5_4b,qwen3_5_4b,32,65,100,0.4856262475537706,65.89429661430486,1.013758409450844,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,fbb0cbdb6cf9341e18cdb54effb3549e428126672cbb13b07320b3e49568e2b2
mmlu_science__subject_college_biology__model=qwen3_5_4b,qwen3_5_4b,64,163,100,0.3918401625886696,163.3319044612162,1.0020362236884428,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,89c2af3114dcf4af91cef3c0342bf8513d88d8c64d422d5bd946458e5880ab7a
mmlu_science__subject_college_biology__model=qwen3_5_9b,qwen3_5_9b,8,10,100,0.7863963371171929,10.172987363250902,1.0172987363250903,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,61d2c5cc77f3388fdd3ba6747eff1abae4fffd62eded0252c51260df24603330
mmlu_science__subject_college_biology__model=qwen3_5_9b,qwen3_5_9b,16,22,100,0.7014492681018052,22.80991759147125,1.036814435975966,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,8e86359b80b551286ea77e1e2580b405cbba0e83d758b5c660fdcab80a1ba46d
mmlu_science__subject_college_biology__model=qwen3_5_9b,qwen3_5_9b,32,53,100,0.6006866730662114,53.27236550239356,1.0051389717432748,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,30d3e35e97756d6f17a67d80db0b2910786dc5e378f9e5ed594856d4c48eaf3e
mmlu_science__subject_college_biology__model=qwen3_5_9b,qwen3_5_9b,64,128,100,0.4981137431431599,128.48471033172467,1.003786799466599,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,df49ce776a2eb7068b19810b8993b74d0d5bdd8cc76903ef63dcc271637bd08a
mmlu_science__subject_college_chemistry__model=qwen2_5_32b,qwen2_5_32b,8,9,100,0.8465364109938428,9.450272777526385,1.0500303086140428,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,a096236ad173e8d20a112a1df618f96b6c9cf3593524c248605ed708c5c71355
mmlu_science__subject_college_chemistry__model=qwen2_5_32b,qwen2_5_32b,16,21,100,0.750045821250334,21.332030052947747,1.0158109549022738,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,06da16987b3542179c3b80c640a098b992947f83ea7a0fc5656df850492ac872
mmlu_science__subject_college_chemistry__model=qwen2_5_32b,qwen2_5_32b,32,49,100,0.6524322830293049,49.0472357551361,1.0009639950027776,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,5aa62b7441069f0581df60c719c05293f1c45c6764f304aa454002c89230edcf
mmlu_science__subject_college_chemistry__model=qwen2_5_32b,qwen2_5_32b,64,114,100,0.5608590627397352,114.11066389364736,1.0009707359091873,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,0d4526f956ca78d81307fd3ea157fdc40b9e4308c93082a464eeb9210d18c3a3
mmlu_science__subject_college_chemistry__model=qwen2_5_3b,qwen2_5_3b,8,10,100,0.7797904959332925,10.259165816614882,1.0259165816614881,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,4e52c694333b5d6e961e96690f3a12e326a66a60be5f8992d49d81d7a4254bf8
mmlu_science__subject_college_chemistry__model=qwen2_5_3b,qwen2_5_3b,16,24,100,0.6454915168887211,24.787312584865937,1.0328046910360806,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,dbfcbc661d425bedc96a651e7103b42e1591f9db7c23cfd5911f0641da1645aa
mmlu_science__subject_college_chemistry__model=qwen2_5_3b,qwen2_5_3b,32,62,100,0.5159221927131379,62.02485656164161,1.000400912284542,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,3af0a6c0b958007550f5370a821856e3f972bbf36318662fde0597f5cf4c33ad
mmlu_science__subject_college_chemistry__model=qwen2_5_3b,qwen2_5_3b,64,156,100,0.40822936638748586,156.77461072031758,1.0049654533353691,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,0f08e01a9256d08807c3a6a56838fb87348fcc48201120cbbdb290b91f57d5fe
mmlu_science__subject_college_chemistry__model=qwen2_5_7b,qwen2_5_7b,8,10,100,0.7916628098105921,10.105312389139545,1.0105312389139545,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,7a457b3dcee08d41bee5708b5ea1f7081ea8e6b4dab5f7ca44b9674a5ebff1b2
mmlu_science__subject_college_chemistry__model=qwen2_5_7b,qwen2_5_7b,16,24,100,0.6615298418254836,24.186361655051257,1.0077650689604691,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,39c69df2f517328b5c488fe00cc51bf376c7772f562a55ee749e58407e20dcb0
mmlu_science__subject_college_chemistry__model=qwen2_5_7b,qwen2_5_7b,32,60,100,0.5325652891092707,60.08652958498447,1.0014421597497412,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,41a490af329ede5c9267dfa865b5fe8837ed583454a8da0f6dd344e21dcee4a6
mmlu_science__subject_college_chemistry__model=qwen2_5_7b,qwen2_5_7b,64,152,100,0.4209754559712817,152.0278655018928,1.0001833256703472,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,ebca942d21ff2fda9d0c9ce992fe4acf3c1517e6dedafdec99d4254b9ef9b893
mmlu_science__subject_college_chemistry__model=qwen3_5_27b,qwen3_5_27b,8,10,100,0.7350415230567119,10.88373887604546,1.088373887604546,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,4423e7003fbe6ea0f7f52e45f758d91eb7cfa88d3d63f05fbf6866d5459aa5ca
mmlu_science__subject_college_chemistry__model=qwen3_5_27b,qwen3_5_27b,16,26,100,0.601675795890255,26.592394291556946,1.0227843958291134,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,47fc984da5c4c7efb0d9ccb7dd4f719fe266bfd18e152424199ea6ac0dff3142
mmlu_science__subject_college_chemistry__model=qwen3_5_27b,qwen3_5_27b,32,64,100,0.49800524311838734,64.25635159907917,1.004005493735612,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,e277e6b1f0a20ba843689f2452192c8a489984af2e85ed51be5d27f52133ee89
mmlu_science__subject_college_chemistry__model=qwen3_5_27b,qwen3_5_27b,64,155,100,0.4118128823213465,155.41038842505031,1.0026476672583893,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,01068a55ef5dd96b4ee082a64308f43165571ef80f7362afccabeb9675f43eda
mmlu_science__subject_college_chemistry__model=qwen3_5_4b,qwen3_5_4b,8,10,100,0.774592187903532,10.328015341404816,1.0328015341404815,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,c1f51414917ab83b4b73c19bdb37720bf758657d2665b9b1e3abf0d50c67dac5
mmlu_science__subject_college_chemistry__model=qwen3_5_4b,qwen3_5_4b,16,24,100,0.6527433548905524,24.511930883896586,1.021330453495691,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,b4b2262f6515a936ee95dab2011a460669411914e2c3323a16fb6b9cdaa43ee5
mmlu_science__subject_college_chemistry__model=qwen3_5_4b,qwen3_5_4b,32,57,100,0.5559373773582672,57.56043990432754,1.00983227902329,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,130a3b2494a843fdac28740e8adc509b0ae352ecbad0cc1f8f13919b00ef89aa
mmlu_science__subject_college_chemistry__model=qwen3_5_4b,qwen3_5_4b,64,133,100,0.4783590696519997,133.79071091211713,1.0059451948279485,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,97aa4ce0e7164f1e49d4d16cf5af72b3d291a075b736f68c41ab46f1267116c0
mmlu_science__subject_college_chemistry__model=qwen3_5_9b,qwen3_5_9b,8,9,100,0.8033978238574755,9.95770683269764,1.1064118702997379,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,c37b6cb7a4e96889dc82e708e7127e8d984b80dcd58739d0dffc5ae503808450
mmlu_science__subject_college_chemistry__model=qwen3_5_9b,qwen3_5_9b,16,23,100,0.6832416790474494,23.41777513091212,1.0181641361266138,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,b86c3f45f7597af8cf0cc51bbb49e9c6cf16d300f076c3eeffad896a201b222e
mmlu_science__subject_college_chemistry__model=qwen3_5_9b,qwen3_5_9b,32,56,100,0.5691020149074703,56.22893464048418,1.0040881185800745,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,a4299fbc47eee1d31f2e03a164ccd35c49bf94cceeed8097c5fca09c22f4717c
mmlu_science__subject_college_chemistry__model=qwen3_5_9b,qwen3_5_9b,64,136,100,0.47049532226564944,136.02685716791152,1.0001974791758201,0669721fa26117fee305b0747bbe1736274542aa726a1ca70f5b8f4f7759fa02,uniform_rounded_equivalent_v1,e38ac50d037ab58fe42d7c047b8e00380c47cbe0d6254df80ca354f14403dc3b
